Gender,Birthday,Location,Days Watched,Watching,Completed,On Hold,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Country
Male,1988-03-10 00:00:00+00:00,Inthelandfarfaraway,80.4,3.0,221.0,2.0,24.0,412.0,0.0,4729.0,Inthelandfarfaraway
Male,1990-12-15 00:00:00+00:00,SouthFlorida,68.6,3.0,138.0,19.0,6.0,176.0,0.0,4032.0,UnitedStates
Male,1987-02-27 00:00:00+00:00,SouthLakeTahoeCA,135.6,16.0,478.0,16.0,35.0,586.0,8.0,7852.0,UnitedStates
Male,1988-10-12 00:00:00+00:00,NewbergOregon,131.3,34.0,294.0,10.0,96.0,445.0,110.0,7726.0,UnitedStates
Female,1986-08-30 00:00:00+00:00,NewYorkCityNY,22.4,1.0,50.0,6.0,2.0,71.0,0.0,1309.0,UnitedStates
Male,1980-01-28 00:00:00+00:00,ValgaEstonia,240.8,136.0,1251.0,69.0,95.0,1576.0,1.0,15840.0,Estonia
Male,1986-10-05 00:00:00+00:00,Israel,107.4,59.0,286.0,18.0,3.0,402.0,32.0,6901.0,Israel
Male,1990-12-27 00:00:00+00:00,BehindyouOtherwiseIminCanada,192.3,128.0,823.0,11.0,468.0,1430.0,166.0,11967.0,Canada
Female,1986-12-11 00:00:00+00:00,NorthCarolina,98.8,6.0,244.0,6.0,13.0,298.0,0.0,6011.0,Carolina
Female,1985-10-23 00:00:00+00:00,Israel,170.9,13.0,705.0,22.0,3.0,804.0,0.0,10428.0,Israel
Female,1985-12-06 00:00:00+00:00,Ohio,46.7,8.0,47.0,2.0,8.0,65.0,32.0,2706.0,UnitedStates
Female,1992-06-24 00:00:00+00:00,UK,17.8,1.0,57.0,1.0,38.0,97.0,0.0,999.0,England
Male,1987-04-17 00:00:00+00:00,AngersFrance,74.0,51.0,245.0,1.0,126.0,431.0,0.0,4383.0,France
Male,1988-09-17 00:00:00+00:00,NorwayOslo,125.9,4.0,244.0,1.0,11.0,270.0,0.0,7479.0,Norway
Male,1992-08-14 00:00:00+00:00,secret,85.7,27.0,195.0,35.0,125.0,436.0,0.0,5185.0,secret
Male,1990-12-12 00:00:00+00:00,HammerfestNorway,45.7,15.0,64.0,0.0,0.0,79.0,0.0,2741.0,Norway
Male,1986-09-04 00:00:00+00:00,OntheBorderbetweenGensokyoandAsgard,50.0,18.0,124.0,18.0,42.0,206.0,2.0,2937.0,Asgard
Male,1988-10-05 00:00:00+00:00,Israel,82.3,8.0,220.0,4.0,2.0,267.0,0.0,4772.0,Israel
Male,1983-12-17 00:00:00+00:00,ValeofGlamorganSouthWales,22.2,14.0,36.0,21.0,65.0,136.0,2.0,1299.0,Wales
Male,1989-09-19 00:00:00+00:00,ShanghaiChina,30.0,0.0,120.0,25.0,5.0,161.0,2.0,1675.0,China
Male,1991-04-13 00:00:00+00:00,Israel,55.4,1.0,195.0,3.0,0.0,201.0,0.0,3103.0,Israel
Male,1987-02-13 00:00:00+00:00,HollywoodFL,9.5,3.0,14.0,4.0,0.0,21.0,0.0,570.0,UnitedStates
Female,1992-05-08 00:00:00+00:00,CandyLandXD,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CandyLandXD
Female,1992-04-02 00:00:00+00:00,WalesUK,68.2,7.0,124.0,23.0,38.0,209.0,0.0,4078.0,England
Female,1988-05-21 00:00:00+00:00,Oregon,219.8,28.0,729.0,0.0,7.0,765.0,4.0,12949.0,UnitedStates
Female,1985-10-04 00:00:00+00:00,Maine,403.6,25.0,2009.0,206.0,396.0,2636.0,12.0,28344.0,UnitedStates
Female,1993-09-18 00:00:00+00:00,Malaysia,3.2,0.0,13.0,0.0,0.0,15.0,0.0,161.0,Malaysia
Male,1991-09-26 00:00:00+00:00,UticaNewYork,48.5,0.0,96.0,0.0,79.0,175.0,5.0,2891.0,England
Female,1980-02-02 00:00:00+00:00,LaPuenteCalifornia,104.9,26.0,226.0,0.0,19.0,271.0,36.0,6191.0,UnitedStates
Female,1991-01-20 00:00:00+00:00,Australia,339.9,90.0,1398.0,165.0,5297.0,6954.0,312.0,20904.0,Australia
Female,1991-12-02 00:00:00+00:00,Massachusetts,22.9,4.0,52.0,7.0,17.0,83.0,0.0,1405.0,UnitedStates
Female,1990-05-30 00:00:00+00:00,sweden,68.2,9.0,238.0,6.0,103.0,416.0,7.0,3976.0,sweden
Male,1992-11-14 00:00:00+00:00,SiauliaiLithuania,68.5,6.0,187.0,5.0,6.0,205.0,52.0,4196.0,Lithuania
Female,1993-10-28 00:00:00+00:00,MINNESOTAAA,7.0,6.0,17.0,2.0,2.0,27.0,0.0,426.0,UnitedStates
Male,1986-05-06 00:00:00+00:00,TorontoOntario,76.9,1.0,237.0,1.0,2.0,241.0,0.0,4549.0,Ontario
Female,1991-08-01 00:00:00+00:00,OmerIsrael,90.2,75.0,224.0,22.0,94.0,450.0,14.0,5453.0,Israel
Male,1985-01-25 00:00:00+00:00,Finland,81.3,14.0,396.0,9.0,98.0,517.0,0.0,4969.0,Finland
Female,1986-12-04 00:00:00+00:00,WA,97.4,10.0,154.0,9.0,147.0,335.0,44.0,5707.0,UnitedStates
Male,1990-01-10 00:00:00+00:00,England,66.3,2.0,214.0,21.0,31.0,315.0,2.0,3826.0,England
Non-Binary,1984-06-11 00:00:00+00:00,DelfttheNetherlands,11.0,2.0,45.0,2.0,13.0,63.0,8.0,599.0,Netherlands
Female,1985-02-08 00:00:00+00:00,PerthWesternAustralia,109.6,48.0,376.0,19.0,10.0,611.0,0.0,6602.0,Australia
Male,1987-07-22 00:00:00+00:00,OrlandoFlorida,146.3,18.0,180.0,31.0,42.0,292.0,63.0,8588.0,UnitedStates
Female,1974-12-02 00:00:00+00:00,AlamedaCalifornia,154.8,277.0,619.0,128.0,239.0,1385.0,0.0,8946.0,UnitedStates
Male,1985-09-05 00:00:00+00:00,SuomiFinlandPerkeleLahti,636.2,0.0,2865.0,5.0,0.0,2870.0,250.0,41554.0,Finland
Male,1990-04-27 00:00:00+00:00,GothenburgSweden,110.9,0.0,421.0,6.0,139.0,579.0,0.0,6467.0,Sweden
Male,1990-07-24 00:00:00+00:00,Sweden,14.1,9.0,15.0,0.0,1.0,27.0,2.0,848.0,Sweden
Female,1991-09-03 00:00:00+00:00,Israel,36.1,0.0,99.0,11.0,43.0,188.0,8.0,2311.0,Israel
Male,1990-09-16 00:00:00+00:00,ChesterfieldIndiana,72.0,2.0,214.0,7.0,94.0,326.0,0.0,4212.0,UnitedStates
Female,1982-01-18 00:00:00+00:00,GalacticEmpire,203.9,2.0,957.0,78.0,46.0,1101.0,1.0,12199.0,Empire
Male,1987-11-15 00:00:00+00:00,montrealquebec,21.3,13.0,29.0,16.0,20.0,84.0,9.0,1257.0,montrealquebec
Female,1985-08-29 00:00:00+00:00,PittsburghPA,2.9,3.0,11.0,3.0,2.0,19.0,0.0,165.0,UnitedStates
Female,1987-11-10 00:00:00+00:00,ManchesterUK,336.6,18.0,637.0,7.0,125.0,807.0,14.0,20464.0,England
Female,1990-06-16 00:00:00+00:00,OntarioCanada,86.8,3.0,224.0,11.0,8.0,254.0,22.0,5068.0,Canada
Male,1992-01-08 00:00:00+00:00,TheWorld,1.3,9.0,1.0,0.0,0.0,10.0,1.0,78.0,World
Female,1992-02-08 00:00:00+00:00,GrandLineIpohPerak,40.7,1.0,55.0,11.0,5.0,82.0,12.0,2466.0,Perak
Male,1989-11-04 00:00:00+00:00,VancouverBritishColumbia,30.7,4.0,62.0,6.0,10.0,91.0,3.0,1749.0,Columbia
Male,1988-02-18 00:00:00+00:00,CharlotteNorthCarolina,139.7,0.0,232.0,5.0,278.0,520.0,0.0,8201.0,Carolina
Male,1993-05-15 00:00:00+00:00,Israel,29.5,6.0,79.0,10.0,8.0,106.0,1.0,1770.0,Israel
Male,1990-11-07 00:00:00+00:00,NetherlandsNijverdal,207.2,5.0,708.0,0.0,18.0,734.0,2.0,12315.0,Nijverdal
Female,1995-09-28 00:00:00+00:00,Philippines,80.4,11.0,85.0,4.0,8.0,114.0,18.0,4789.0,Philippines
Male,1987-12-11 00:00:00+00:00,Israel,92.3,21.0,295.0,5.0,18.0,437.0,0.0,5370.0,Israel
Male,1986-02-20 00:00:00+00:00,Holland,174.6,1.0,477.0,1.0,1.0,496.0,0.0,10230.0,Holland
Male,1992-02-12 00:00:00+00:00,SantiagoChile,46.8,6.0,107.0,7.0,4.0,128.0,5.0,2791.0,Chile
Male,1990-04-16 00:00:00+00:00,BrisbaneAustralia,86.9,5.0,269.0,17.0,46.0,367.0,3.0,4953.0,Australia
Male,1987-01-29 00:00:00+00:00,PolandPolice,11.0,6.0,24.0,0.0,24.0,54.0,0.0,646.0,Police
Female,1983-12-09 00:00:00+00:00,SouthSanFranciscoCalifornia,225.8,15.0,706.0,148.0,41.0,1113.0,46.0,13666.0,UnitedStates
Male,1991-11-28 00:00:00+00:00,UKLondon,94.5,1.0,278.0,2.0,19.0,310.0,25.0,5560.0,England
Male,1987-04-06 00:00:00+00:00,ZoerselBelgium,128.6,143.0,218.0,0.0,28.0,389.0,1.0,7676.0,Belgium
Male,1984-12-31 00:00:00+00:00,Zaandam,9.3,3.0,10.0,3.0,8.0,24.0,0.0,570.0,Zaandam
Male,1988-07-27 00:00:00+00:00,TheNetherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands
Male,1989-06-26 00:00:00+00:00,KualaLumpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lumpur
Female,1988-10-26 00:00:00+00:00,Wisconsin,50.6,6.0,140.0,30.0,82.0,272.0,0.0,2941.0,UnitedStates
Male,1990-08-29 00:00:00+00:00,England,130.1,2.0,649.0,30.0,27.0,760.0,4.0,7257.0,England
Male,1992-09-15 00:00:00+00:00,Georgiaunfortunately,35.5,27.0,69.0,0.0,14.0,110.0,0.0,2106.0,UnitedStates
Male,1989-04-03 00:00:00+00:00,MiamiFl,176.2,6.0,189.0,20.0,37.0,262.0,5.0,10607.0,Fl
Male,1990-05-12 00:00:00+00:00,NetherlandAlmere,3.2,3.0,4.0,2.0,2.0,11.0,0.0,189.0,Netherlands
Female,1987-11-05 00:00:00+00:00,Singapore,44.7,4.0,37.0,2.0,10.0,57.0,4.0,2649.0,Singapore
Male,1984-01-08 00:00:00+00:00,PalmBayFlorida,26.4,7.0,45.0,0.0,0.0,52.0,0.0,1562.0,UnitedStates
Male,1986-06-18 00:00:00+00:00,Here,43.9,9.0,194.0,0.0,0.0,206.0,4.0,2537.0,Here
Female,1991-05-24 00:00:00+00:00,SuomiFinlandPerkeleXD,82.1,2.0,219.0,4.0,64.0,293.0,31.0,4897.0,SuomiFinlandPerkeleXD
Male,1988-10-22 00:00:00+00:00,scotland,38.1,7.0,107.0,2.0,0.0,117.0,0.0,2245.0,scotland
Male,1988-12-01 00:00:00+00:00,Israel,188.7,6.0,145.0,2.0,8.0,166.0,44.0,11321.0,Israel
Female,1990-05-20 00:00:00+00:00,SomewhereIbelong,22.4,7.0,18.0,1.0,2.0,29.0,12.0,1341.0,Ibelong
Male,1991-08-31 00:00:00+00:00,IrelandDublin,57.9,32.0,175.0,11.0,77.0,300.0,3.0,3346.0,Ireland
Male,1987-01-20 00:00:00+00:00,Brazil,12.0,5.0,40.0,4.0,21.0,72.0,4.0,919.0,Brazil
Female,1983-04-18 00:00:00+00:00,ColtonCalifornia,68.8,6.0,201.0,0.0,21.0,228.0,0.0,4043.0,UnitedStates
Male,1986-10-13 00:00:00+00:00,LagunaLake,13.7,2.0,7.0,1.0,0.0,10.0,0.0,828.0,Lake
Female,1981-02-12 00:00:00+00:00,LondonUK,80.5,11.0,166.0,25.0,9.0,227.0,26.0,4715.0,England
Male,1985-01-31 00:00:00+00:00,Ohio,153.9,1.0,441.0,3.0,32.0,477.0,0.0,8971.0,UnitedStates
Male,1989-11-25 00:00:00+00:00,Singapore,14.5,4.0,31.0,0.0,0.0,35.0,0.0,873.0,Singapore
Male,1983-09-15 00:00:00+00:00,UnitedKingdom,22.0,0.0,27.0,2.0,1.0,34.0,3.0,1294.0,Kingdom
Male,1990-10-16 00:00:00+00:00,EdmondOklahoma,35.4,8.0,72.0,12.0,5.0,112.0,2.0,2120.0,UnitedStates
Male,1990-09-04 00:00:00+00:00,Philippineshehehe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philippineshehehe
Female,1987-07-31 00:00:00+00:00,Arizona,101.4,1.0,341.0,25.0,9.0,439.0,20.0,5892.0,UnitedStates
Male,1992-06-18 00:00:00+00:00,TagumDavaoPhilippines,37.9,3.0,25.0,16.0,8.0,53.0,105.0,2409.0,Philippines
Male,1986-01-28 00:00:00+00:00,Stellenbosch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stellenbosch
Male,1986-01-15 00:00:00+00:00,Ohio,53.0,4.0,156.0,21.0,27.0,251.0,27.0,3041.0,UnitedStates
Male,1990-07-02 00:00:00+00:00,Malaysia,233.9,33.0,845.0,31.0,155.0,1064.0,163.0,13611.0,Malaysia
Male,1990-08-02 00:00:00+00:00,PenangMalaysia,20.5,13.0,58.0,0.0,1.0,77.0,4.0,1241.0,Malaysia
Male,1980-08-05 00:00:00+00:00,FrejusFrance,147.7,30.0,628.0,7.0,18.0,719.0,0.0,9137.0,France
Male,1992-06-03 00:00:00+00:00,NetherlandsUtrechtLeusden,39.1,10.0,21.0,22.0,17.0,73.0,2.0,2345.0,Leusden
Female,1986-06-09 00:00:00+00:00,Panama,42.5,9.0,102.0,5.0,10.0,144.0,0.0,2490.0,Panama
Female,1989-11-26 00:00:00+00:00,KnoxvilleTennessee,30.2,12.0,53.0,16.0,49.0,130.0,10.0,1808.0,UnitedStates
Female,1992-03-27 00:00:00+00:00,Canada,76.1,22.0,273.0,15.0,27.0,337.0,3.0,4453.0,Canada
Female,1987-08-31 00:00:00+00:00,Curitiba,42.9,3.0,14.0,3.0,4.0,26.0,31.0,2558.0,Brazil
Female,1980-09-30 00:00:00+00:00,Canadaeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canadaeh
Male,1990-02-13 00:00:00+00:00,ManilaTaguig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philippines
Male,1984-08-30 00:00:00+00:00,Philly,46.6,4.0,151.0,3.0,14.0,225.0,0.0,2639.0,Philly
Male,1989-12-21 00:00:00+00:00,Unknown,22.6,10.0,43.0,1.0,1.0,55.0,0.0,1341.0,Unknown
Female,1994-12-13 00:00:00+00:00,UK,59.8,39.0,120.0,20.0,55.0,268.0,0.0,3583.0,England
Female,1980-01-01 00:00:00+00:00,Maryland,21.2,29.0,48.0,23.0,26.0,148.0,0.0,1370.0,UnitedStates
Male,1989-04-11 00:00:00+00:00,Vilhelmina,162.1,14.0,361.0,9.0,38.0,422.0,27.0,9780.0,Vilhelmina
Male,1989-05-18 00:00:00+00:00,California,47.4,5.0,144.0,2.0,10.0,173.0,2.0,2824.0,UnitedStates
Male,1985-05-05 00:00:00+00:00,Athome,77.1,0.0,83.0,0.0,6.0,89.0,7.0,4608.0,Athome
Male,1992-08-06 00:00:00+00:00,LimburgRoermond,21.6,6.0,29.0,11.0,14.0,62.0,0.0,1299.0,Roermond
Female,1984-12-18 00:00:00+00:00,Minnesota,2.8,1.0,10.0,0.0,7.0,18.0,0.0,221.0,UnitedStates
Female,1991-09-17 00:00:00+00:00,CA,81.0,9.0,173.0,97.0,152.0,472.0,5.0,4840.0,UnitedStates
Female,1992-05-24 00:00:00+00:00,somewhere,19.6,1.0,12.0,1.0,0.0,15.0,7.0,1158.0,somewhere
Male,1984-09-23 00:00:00+00:00,Balikesir,9.4,3.0,3.0,0.0,0.0,6.0,0.0,568.0,Balikesir
Male,1981-10-15 00:00:00+00:00,MadisonWI,99.2,55.0,149.0,1.0,1.0,278.0,0.0,5910.0,UnitedStates
Female,1989-04-02 00:00:00+00:00,Poland,5.5,2.0,16.0,0.0,0.0,18.0,0.0,331.0,Poland
Male,1990-05-30 00:00:00+00:00,BeerShebaIsrael,120.6,3.0,458.0,1.0,0.0,462.0,0.0,7057.0,Israel
Male,1987-01-14 00:00:00+00:00,NottinghamUK,34.9,1.0,257.0,0.0,83.0,343.0,0.0,1925.0,England
Male,1982-09-02 00:00:00+00:00,NewburghIN,71.1,10.0,197.0,5.0,2.0,226.0,0.0,4121.0,UnitedStates
Male,1987-12-22 00:00:00+00:00,UnitedKingdom,30.5,6.0,45.0,29.0,50.0,154.0,16.0,1937.0,Kingdom
Non-Binary,1979-07-18 00:00:00+00:00,AustinTexasUSAEarthSolSystem,112.4,70.0,579.0,284.0,46.0,1131.0,0.0,6450.0,System
Male,1987-12-27 00:00:00+00:00,MontrealQuebec,346.9,53.0,1488.0,53.0,135.0,1839.0,6.0,20703.0,Canada
Male,1990-11-15 00:00:00+00:00,Mechelen,0.2,0.0,1.0,0.0,0.0,1.0,0.0,13.0,Belgium
Male,1989-01-05 00:00:00+00:00,BayanKuwait,39.5,4.0,76.0,5.0,13.0,101.0,0.0,2311.0,Kuwait
Male,2006-06-03 00:00:00+00:00,iskogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iskogen
Female,1989-10-01 00:00:00+00:00,LegazpiVillageMakatiCity,4.2,2.0,11.0,0.0,0.0,13.0,0.0,249.0,City
Male,1981-12-09 00:00:00+00:00,TheWordNewHampshire,147.4,4.0,256.0,66.0,132.0,471.0,0.0,8900.0,Hampshire
Female,1991-09-05 00:00:00+00:00,theNetherlands,48.2,9.0,111.0,17.0,4.0,152.0,35.0,2941.0,Netherlands
Male,1989-11-22 00:00:00+00:00,DentonTexas,65.0,1.0,159.0,17.0,28.0,292.0,38.0,3625.0,UnitedStates
Female,1988-11-07 00:00:00+00:00,Bucharest,12.7,11.0,28.0,0.0,4.0,44.0,0.0,754.0,Bucharest
Male,1975-06-24 00:00:00+00:00,IL,182.5,7.0,1644.0,13.0,93.0,2283.0,108.0,12881.0,UnitedStates
Male,1991-05-29 00:00:00+00:00,Malacca,82.5,35.0,196.0,11.0,51.0,314.0,0.0,4959.0,Malaysia
Male,1989-02-26 00:00:00+00:00,Skynet,180.1,23.0,795.0,40.0,107.0,1033.0,30.0,10471.0,Skynet
Male,1989-02-22 00:00:00+00:00,BotosaniRomania,222.8,11.0,817.0,41.0,1122.0,1994.0,0.0,13185.0,Romania
Male,1987-09-19 00:00:00+00:00,BeaverFallsPennsylvania,18.6,0.0,66.0,4.0,1.0,73.0,5.0,1050.0,UnitedStates
Male,1985-11-03 00:00:00+00:00,Washington,43.1,7.0,114.0,4.0,16.0,158.0,0.0,2505.0,UnitedStates
Male,1985-06-01 00:00:00+00:00,LondonEngland,11.1,0.0,18.0,6.0,3.0,31.0,0.0,650.0,England
Male,1984-09-14 00:00:00+00:00,LondonUK,25.3,7.0,59.0,11.0,3.0,92.0,0.0,1437.0,England
Male,1990-10-20 00:00:00+00:00,PenangMalaysia,17.8,4.0,34.0,1.0,4.0,48.0,0.0,1048.0,Malaysia
Male,1982-07-28 00:00:00+00:00,CanadaOttawa,24.6,0.0,10.0,0.0,0.0,10.0,9.0,1476.0,Canada
Female,1992-09-15 00:00:00+00:00,UnderanoceanofStars,23.6,4.0,36.0,0.0,0.0,40.0,0.0,1419.0,Stars
Male,1988-09-16 00:00:00+00:00,Washington,52.3,2.0,97.0,25.0,2.0,145.0,0.0,3153.0,UnitedStates
Female,1989-02-22 00:00:00+00:00,SinCity,72.7,8.0,158.0,1.0,10.0,187.0,0.0,4281.0,City
Female,1991-04-08 00:00:00+00:00,Overthere,34.0,2.0,88.0,1.0,5.0,97.0,0.0,2031.0,Overthere
Female,1992-02-20 00:00:00+00:00,wonderland,1.4,1.0,5.0,0.0,0.0,6.0,0.0,83.0,wonderland
Male,1987-04-09 00:00:00+00:00,Curitiba,4.3,0.0,2.0,0.0,0.0,3.0,8.0,248.0,Brazil
Male,1984-05-26 00:00:00+00:00,Missouri,74.2,5.0,102.0,17.0,39.0,176.0,15.0,4396.0,UnitedStates
Female,1992-07-03 00:00:00+00:00,UnitedKingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kingdom
Male,1987-12-03 00:00:00+00:00,Alabama,116.9,17.0,249.0,1.0,6.0,274.0,110.0,6895.0,Alabama
Male,1989-09-10 00:00:00+00:00,Romania,206.6,6.0,430.0,52.0,2.0,600.0,42.0,12086.0,Romania
Female,1982-04-14 00:00:00+00:00,ClujNapocaRomania,30.4,0.0,78.0,18.0,7.0,111.0,0.0,1745.0,Romania
Male,1990-04-25 00:00:00+00:00,Sweden,106.0,4.0,250.0,0.0,4.0,259.0,0.0,6339.0,Sweden
Male,1992-01-04 00:00:00+00:00,SilentHill,4.0,0.0,13.0,0.0,0.0,13.0,0.0,259.0,Hill
Male,1990-05-11 00:00:00+00:00,Halmstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Halmstad
Female,1990-05-12 00:00:00+00:00,HappyLandImagination,6.1,3.0,12.0,8.0,22.0,45.0,0.0,352.0,Imagination
Male,1989-11-03 00:00:00+00:00,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England
Male,1986-06-18 00:00:00+00:00,NorthernCalifornia,81.8,2.0,336.0,384.0,32.0,839.0,17.0,5754.0,UnitedStates
Male,1990-11-22 00:00:00+00:00,USA,56.0,8.0,263.0,17.0,254.0,591.0,3.0,3138.0,UnitedStates
Female,1991-12-20 00:00:00+00:00,NSWAUS,10.7,3.0,27.0,0.0,1.0,32.0,0.0,631.0,UnitedStates
Male,1987-03-26 00:00:00+00:00,ChicagoIllinois,72.2,48.0,129.0,6.0,9.0,204.0,0.0,4331.0,UnitedStates
Female,1989-05-13 00:00:00+00:00,HelsinkiFinland,49.3,15.0,140.0,12.0,128.0,295.0,1.0,2909.0,Finland
Male,1986-10-15 00:00:00+00:00,DenverColorado,54.7,23.0,128.0,8.0,0.0,176.0,8.0,3350.0,UnitedStates
Male,1991-03-19 00:00:00+00:00,NewYork,90.0,32.0,193.0,7.0,54.0,290.0,8.0,5311.0,England
Male,1986-07-10 00:00:00+00:00,HuskvarnaSweden,102.9,5.0,260.0,16.0,10.0,291.0,43.0,6403.0,Sweden
Male,1992-11-17 00:00:00+00:00,NovaScotiaCanada,18.3,4.0,31.0,3.0,2.0,44.0,0.0,1062.0,Canada
Male,1990-10-12 00:00:00+00:00,BritishColumbiaCanada,103.4,66.0,277.0,0.0,77.0,457.0,1.0,6141.0,Canada
Female,1991-12-27 00:00:00+00:00,CalgaryAlberta,4.2,13.0,12.0,1.0,1.0,27.0,0.0,234.0,Alberta
Male,1991-02-08 00:00:00+00:00,LahtiFinland,99.9,4.0,215.0,5.0,4.0,228.0,0.0,5903.0,Finland
Male,1988-05-16 00:00:00+00:00,Germany,29.9,1.0,61.0,2.0,0.0,74.0,45.0,1671.0,Germany
Male,1984-07-10 00:00:00+00:00,BurlingtonIowa,79.8,21.0,413.0,4.0,30.0,497.0,1.0,4847.0,UnitedStates
Male,1986-08-01 00:00:00+00:00,MiriSarawak,87.5,9.0,219.0,8.0,120.0,518.0,0.0,5175.0,Sarawak
Male,1988-09-12 00:00:00+00:00,Singapore,30.6,22.0,85.0,17.0,7.0,155.0,0.0,1801.0,Singapore
Female,1991-02-14 00:00:00+00:00,OntarioCanada,69.9,0.0,253.0,12.0,17.0,303.0,29.0,4118.0,Canada
Female,1991-05-15 00:00:00+00:00,Somewhereovertherainbow,18.8,13.0,67.0,14.0,15.0,116.0,0.0,1094.0,Somewhereovertherainbow
Male,1989-01-24 00:00:00+00:00,Ohio,237.9,24.0,971.0,3.0,0.0,1126.0,0.0,14465.0,UnitedStates
Male,1988-06-18 00:00:00+00:00,NorthCarolina,34.4,4.0,27.0,0.0,1.0,32.0,0.0,2045.0,Carolina
Male,1990-02-26 00:00:00+00:00,NewYorkNewYork,19.1,5.0,22.0,3.0,7.0,41.0,9.0,1137.0,England
Male,1990-09-29 00:00:00+00:00,Laredo,108.3,186.0,484.0,28.0,911.0,1609.0,26.0,6905.0,Laredo
Female,1992-11-17 00:00:00+00:00,ChicagoIL,63.2,17.0,166.0,18.0,114.0,322.0,0.0,3729.0,UnitedStates
Female,1990-07-03 00:00:00+00:00,israel,46.2,6.0,133.0,1.0,3.0,168.0,0.0,2741.0,israel
Female,1993-10-18 00:00:00+00:00,LongIslandNewYork,30.6,2.0,30.0,3.0,9.0,46.0,43.0,1852.0,England
Male,1986-10-29 00:00:00+00:00,Denmark,40.0,10.0,103.0,12.0,4.0,133.0,0.0,2397.0,Denmark
Male,1984-08-10 00:00:00+00:00,ClevelandOhio,81.0,0.0,301.0,17.0,1.0,323.0,0.0,4759.0,UnitedStates
Male,1992-02-14 00:00:00+00:00,AlbertaCanada,59.8,4.0,161.0,25.0,5.0,234.0,4.0,3529.0,Canada
Male,1988-05-05 00:00:00+00:00,WaterlooOntario,60.1,7.0,189.0,29.0,27.0,303.0,0.0,3527.0,Ontario
Male,1987-06-13 00:00:00+00:00,MelbourneAustralia,178.4,36.0,361.0,0.0,106.0,639.0,6.0,10631.0,Australia
Male,1988-02-08 00:00:00+00:00,MendonVermont,30.9,14.0,82.0,12.0,9.0,117.0,14.0,1787.0,UnitedStates
Female,1988-09-22 00:00:00+00:00,LithuaniaVilnius,70.8,6.0,245.0,6.0,81.0,413.0,0.0,4221.0,Vilnius
Male,1991-08-10 00:00:00+00:00,TorontoOntario,118.3,24.0,407.0,57.0,0.0,490.0,8.0,6986.0,Ontario
Male,1989-12-16 00:00:00+00:00,WaterlooOntario,85.5,17.0,171.0,3.0,34.0,233.0,15.0,5062.0,Ontario
Female,1983-06-08 00:00:00+00:00,AstoriaNewYork,9.1,3.0,10.0,0.0,0.0,13.0,0.0,551.0,England
Female,1988-05-21 00:00:00+00:00,LeMarsIowa,68.3,2.0,215.0,15.0,228.0,460.0,9.0,4039.0,UnitedStates
Female,1984-02-04 00:00:00+00:00,NewportMichigan,31.0,23.0,115.0,7.0,97.0,242.0,0.0,1772.0,UnitedStates
Male,1994-01-28 00:00:00+00:00,IsraelO,51.9,8.0,157.0,32.0,12.0,231.0,0.0,3119.0,IsraelO
Male,1984-12-16 00:00:00+00:00,England,154.3,112.0,652.0,141.0,214.0,1139.0,20.0,9283.0,England
Male,1994-02-20 00:00:00+00:00,HaifaAreaIsrael,6.5,3.0,11.0,1.0,3.0,18.0,8.0,368.0,Israel
Male,1993-04-30 00:00:00+00:00,Israel,96.1,0.0,234.0,3.0,4.0,253.0,0.0,5646.0,Israel
Male,1988-04-19 00:00:00+00:00,Israel,41.1,8.0,75.0,17.0,2.0,131.0,8.0,2468.0,Israel
Female,1992-01-11 00:00:00+00:00,BigBendWI,13.6,12.0,21.0,5.0,2.0,41.0,0.0,795.0,UnitedStates
Male,1984-05-28 00:00:00+00:00,MontrealQuebec,13.0,3.0,27.0,2.0,3.0,39.0,0.0,755.0,Canada
Male,1988-01-26 00:00:00+00:00,Poland,50.5,9.0,157.0,2.0,36.0,215.0,0.0,3050.0,Poland
Male,1988-12-09 00:00:00+00:00,Finland,23.1,17.0,82.0,3.0,11.0,115.0,0.0,1371.0,Finland
Female,1985-01-24 00:00:00+00:00,israel,2.3,0.0,2.0,0.0,0.0,2.0,12.0,149.0,israel
Male,1990-04-04 00:00:00+00:00,BucharestRomania,142.5,8.0,255.0,14.0,215.0,494.0,0.0,8595.0,Romania
Male,1982-10-05 00:00:00+00:00,Somewhereonthemoon,131.9,3.0,484.0,0.0,0.0,487.0,0.0,7565.0,Somewhereonthemoon
Male,1990-01-02 00:00:00+00:00,TheNetherlands,146.6,7.0,404.0,163.0,1050.0,1624.0,0.0,8978.0,Netherlands
